"","orig.ident","nCount_RNA","nFeature_RNA","Cell","Batch","Group","ExpLibSize","RNA_snn_res.0.8","seurat_clusters"
"Cell1293","SeuratProject",81843,9429,"Cell1293","Batch2","Group1",81439.6917692268,"1","1"
"Cell1294","SeuratProject",48887,7421,"Cell1294","Batch2","Group3",48814.703369781,"1","1"
"Cell1295","SeuratProject",67106,8560,"Cell1295","Batch2","Group1",65910.8785822186,"1","1"
"Cell1296","SeuratProject",63881,8431,"Cell1296","Batch2","Group1",63891.1737654877,"1","1"
"Cell1297","SeuratProject",79421,9342,"Cell1297","Batch2","Group2",79608.7827473694,"1","1"
"Cell1298","SeuratProject",75631,9091,"Cell1298","Batch2","Group1",75683.3999433577,"1","1"
"Cell1299","SeuratProject",57668,8098,"Cell1299","Batch2","Group1",58356.7111103408,"1","1"
"Cell1300","SeuratProject",93772,9735,"Cell1300","Batch2","Group3",93381.0908071046,"1","1"
"Cell1301","SeuratProject",56535,7925,"Cell1301","Batch2","Group1",55732.2428690988,"1","1"
"Cell1302","SeuratProject",46817,7274,"Cell1302","Batch2","Group3",46648.0843261652,"1","1"
"Cell1303","SeuratProject",69503,8748,"Cell1303","Batch2","Group1",69386.9539191785,"1","1"
"Cell1304","SeuratProject",65303,8428,"Cell1304","Batch2","Group3",64868.3592783374,"1","1"
"Cell1305","SeuratProject",68934,8663,"Cell1305","Batch2","Group2",68838.5298162629,"1","1"
"Cell1306","SeuratProject",72019,8824,"Cell1306","Batch2","Group1",72860.8772852471,"1","1"
"Cell1307","SeuratProject",69815,8811,"Cell1307","Batch2","Group4",70342.4718145433,"1","1"
"Cell1308","SeuratProject",56868,7988,"Cell1308","Batch2","Group1",57122.807764137,"1","1"
"Cell1309","SeuratProject",62929,8320,"Cell1309","Batch2","Group2",62847.960609038,"1","1"
"Cell1310","SeuratProject",66179,8628,"Cell1310","Batch2","Group3",66149.7718508645,"1","1"
"Cell1311","SeuratProject",30264,5807,"Cell1311","Batch2","Group1",29802.3863884105,"1","1"
"Cell1312","SeuratProject",37399,6486,"Cell1312","Batch2","Group2",37801.9494010665,"1","1"
"Cell1313","SeuratProject",52074,7688,"Cell1313","Batch2","Group2",52564.7899962894,"1","1"
"Cell1314","SeuratProject",35697,6352,"Cell1314","Batch2","Group4",36081.163852139,"1","1"
"Cell1315","SeuratProject",41060,6839,"Cell1315","Batch2","Group3",41205.8338257133,"1","1"
"Cell1316","SeuratProject",64788,8500,"Cell1316","Batch2","Group1",65172.0175716713,"1","1"
"Cell1317","SeuratProject",59637,8210,"Cell1317","Batch2","Group3",59420.4847856152,"1","1"
"Cell1318","SeuratProject",50147,7518,"Cell1318","Batch2","Group4",50104.5193346684,"1","1"
"Cell1319","SeuratProject",66913,8628,"Cell1319","Batch2","Group1",67186.4325848763,"1","1"
"Cell1320","SeuratProject",63755,8369,"Cell1320","Batch2","Group3",63442.9700847573,"1","1"
"Cell1321","SeuratProject",50698,7492,"Cell1321","Batch2","Group2",50088.7020162205,"1","1"
"Cell1322","SeuratProject",68837,8714,"Cell1322","Batch2","Group1",68776.9380194162,"1","1"
"Cell1323","SeuratProject",92307,9744,"Cell1323","Batch2","Group1",92588.8594422833,"1","1"
"Cell1324","SeuratProject",58521,8029,"Cell1324","Batch2","Group2",58190.0405222831,"1","1"
"Cell1325","SeuratProject",67165,8721,"Cell1325","Batch2","Group1",66982.50148716,"1","1"
"Cell1326","SeuratProject",42847,6967,"Cell1326","Batch2","Group4",42449.1578830017,"1","1"
"Cell1327","SeuratProject",52408,7693,"Cell1327","Batch2","Group2",52773.3613748956,"1","1"
"Cell1328","SeuratProject",48110,7382,"Cell1328","Batch2","Group3",47998.0074243433,"1","1"
"Cell1329","SeuratProject",70988,8898,"Cell1329","Batch2","Group1",70608.2885965989,"1","1"
"Cell1330","SeuratProject",61571,8280,"Cell1330","Batch2","Group2",61464.4571446616,"1","1"
"Cell1331","SeuratProject",52337,7672,"Cell1331","Batch2","Group1",52414.0784963397,"1","1"
"Cell1332","SeuratProject",56917,7982,"Cell1332","Batch2","Group4",56774.4519597136,"1","1"
"Cell1333","SeuratProject",57677,8006,"Cell1333","Batch2","Group1",57923.2455263974,"1","1"
"Cell1334","SeuratProject",64907,8445,"Cell1334","Batch2","Group3",64504.6499733941,"1","1"
"Cell1335","SeuratProject",65170,8513,"Cell1335","Batch2","Group1",64658.4284959839,"1","1"
"Cell1336","SeuratProject",51861,7623,"Cell1336","Batch2","Group2",51731.9154418375,"1","1"
"Cell1337","SeuratProject",70090,8796,"Cell1337","Batch2","Group3",70652.7487632071,"1","1"
"Cell1338","SeuratProject",45424,7169,"Cell1338","Batch2","Group1",44916.2752071679,"1","1"
"Cell1339","SeuratProject",66221,8535,"Cell1339","Batch2","Group1",66521.5038855649,"1","1"
"Cell1340","SeuratProject",53375,7794,"Cell1340","Batch2","Group1",53794.302272049,"1","1"
"Cell1341","SeuratProject",60722,8304,"Cell1341","Batch2","Group3",60603.7146300389,"1","1"
"Cell1342","SeuratProject",44700,7048,"Cell1342","Batch2","Group2",44485.5740279364,"1","1"
"Cell1343","SeuratProject",61795,8378,"Cell1343","Batch2","Group1",62397.9117677873,"1","1"
"Cell1344","SeuratProject",51909,7715,"Cell1344","Batch2","Group2",52266.5152478215,"1","1"
"Cell1345","SeuratProject",85750,9557,"Cell1345","Batch2","Group1",86039.0743916003,"1","1"
"Cell1346","SeuratProject",58729,8186,"Cell1346","Batch2","Group3",57936.2519604583,"1","1"
"Cell1347","SeuratProject",64076,8492,"Cell1347","Batch2","Group1",64914.9247783339,"1","1"
"Cell1348","SeuratProject",49413,7449,"Cell1348","Batch2","Group2",49407.7748286172,"1","1"
"Cell1349","SeuratProject",93280,9886,"Cell1349","Batch2","Group1",93366.9400284554,"1","1"
"Cell1350","SeuratProject",50697,7509,"Cell1350","Batch2","Group1",50488.9892265679,"1","1"
"Cell1351","SeuratProject",50641,7507,"Cell1351","Batch2","Group1",50650.1838858757,"1","1"
"Cell1352","SeuratProject",55480,7919,"Cell1352","Batch2","Group3",55133.0897995518,"1","1"
"Cell1353","SeuratProject",75855,9035,"Cell1353","Batch2","Group1",75861.5705993359,"1","1"
"Cell1354","SeuratProject",53929,7742,"Cell1354","Batch2","Group2",53081.3861271185,"1","1"
"Cell1355","SeuratProject",98458,10102,"Cell1355","Batch2","Group3",97773.1355405701,"1","1"
"Cell1356","SeuratProject",65392,8488,"Cell1356","Batch2","Group3",65262.8758298331,"1","1"
"Cell1357","SeuratProject",56110,7968,"Cell1357","Batch2","Group2",56054.1992393413,"1","1"
"Cell1358","SeuratProject",56691,7881,"Cell1358","Batch2","Group2",56434.7963600808,"1","1"
"Cell1359","SeuratProject",59862,8167,"Cell1359","Batch2","Group4",60344.3474858966,"1","1"
"Cell1360","SeuratProject",63849,8531,"Cell1360","Batch2","Group4",63843.5764925227,"1","1"
"Cell1361","SeuratProject",53443,7674,"Cell1361","Batch2","Group3",53394.9795081071,"1","1"
"Cell1362","SeuratProject",69954,8796,"Cell1362","Batch2","Group2",70352.2057953511,"1","1"
"Cell1363","SeuratProject",63725,8408,"Cell1363","Batch2","Group1",62820.039412629,"1","1"
"Cell1364","SeuratProject",62217,8321,"Cell1364","Batch2","Group1",61878.7623632217,"1","1"
"Cell1365","SeuratProject",66310,8592,"Cell1365","Batch2","Group1",66953.7051695823,"1","1"
"Cell1366","SeuratProject",42014,6892,"Cell1366","Batch2","Group4",42257.6176936065,"1","1"
"Cell1367","SeuratProject",52260,7674,"Cell1367","Batch2","Group3",52505.7022178833,"1","1"
"Cell1368","SeuratProject",40123,6673,"Cell1368","Batch2","Group4",40166.6249560587,"1","1"
"Cell1369","SeuratProject",48288,7458,"Cell1369","Batch2","Group1",49149.0177823724,"1","1"
"Cell1370","SeuratProject",40555,6728,"Cell1370","Batch2","Group3",40653.1650317899,"1","1"
"Cell1371","SeuratProject",56870,8048,"Cell1371","Batch2","Group2",56709.2258007527,"1","1"
"Cell1372","SeuratProject",55233,7910,"Cell1372","Batch2","Group1",55115.4298950028,"1","1"
"Cell1373","SeuratProject",75586,9118,"Cell1373","Batch2","Group1",75068.5125253512,"1","1"
"Cell1374","SeuratProject",67675,8596,"Cell1374","Batch2","Group4",67361.2004557659,"1","1"
"Cell1375","SeuratProject",66570,8541,"Cell1375","Batch2","Group1",66250.1295022347,"1","1"
"Cell1376","SeuratProject",70653,8846,"Cell1376","Batch2","Group2",69894.7492176266,"1","1"
"Cell1377","SeuratProject",74783,9094,"Cell1377","Batch2","Group4",74793.8743283061,"1","1"
"Cell1378","SeuratProject",84738,9499,"Cell1378","Batch2","Group1",85441.5400428846,"1","1"
"Cell1379","SeuratProject",58869,8108,"Cell1379","Batch2","Group1",59052.2110840336,"1","1"
"Cell1380","SeuratProject",61155,8255,"Cell1380","Batch2","Group3",61967.6541391733,"1","1"
"Cell1381","SeuratProject",71508,8786,"Cell1381","Batch2","Group1",71040.6261681246,"1","1"
"Cell1382","SeuratProject",73692,9032,"Cell1382","Batch2","Group4",74322.222303513,"1","1"
"Cell1383","SeuratProject",74542,9008,"Cell1383","Batch2","Group1",74610.4819283411,"1","1"
"Cell1384","SeuratProject",61278,8251,"Cell1384","Batch2","Group3",60580.408293533,"1","1"
"Cell1385","SeuratProject",61222,8229,"Cell1385","Batch2","Group4",60201.5809200554,"1","1"
"Cell1386","SeuratProject",60367,8236,"Cell1386","Batch2","Group4",60114.0308732948,"1","1"
"Cell1387","SeuratProject",39651,6627,"Cell1387","Batch2","Group2",39661.9349930357,"1","1"
"Cell1388","SeuratProject",72418,8954,"Cell1388","Batch2","Group1",71861.0643723409,"1","1"
"Cell1389","SeuratProject",89851,9760,"Cell1389","Batch2","Group2",89424.0296979503,"1","1"
"Cell1390","SeuratProject",68794,8765,"Cell1390","Batch2","Group2",69105.1861598156,"1","1"
"Cell1391","SeuratProject",65488,8432,"Cell1391","Batch2","Group3",65177.5214696202,"1","1"
"Cell1392","SeuratProject",69169,8771,"Cell1392","Batch2","Group2",68345.3521430453,"1","1"
"Cell1393","SeuratProject",56459,7998,"Cell1393","Batch2","Group4",56013.5550498159,"1","1"
"Cell1394","SeuratProject",60799,8266,"Cell1394","Batch2","Group1",60560.4355818815,"1","1"
"Cell1395","SeuratProject",83767,9557,"Cell1395","Batch2","Group3",83301.1204730881,"1","1"
"Cell1396","SeuratProject",69308,8826,"Cell1396","Batch2","Group3",70565.1080639037,"1","1"
"Cell1397","SeuratProject",80231,9343,"Cell1397","Batch2","Group3",80599.5982631862,"1","1"
"Cell1398","SeuratProject",85752,9524,"Cell1398","Batch2","Group4",85980.7339359122,"1","1"
"Cell1399","SeuratProject",70492,8781,"Cell1399","Batch2","Group1",69943.9236375229,"1","1"
"Cell1400","SeuratProject",63930,8455,"Cell1400","Batch2","Group1",63552.9685241712,"1","1"
"Cell1401","SeuratProject",54562,7848,"Cell1401","Batch2","Group3",54604.1422586685,"1","1"
"Cell1402","SeuratProject",73967,8974,"Cell1402","Batch2","Group1",74669.9719454165,"1","1"
"Cell1403","SeuratProject",49737,7605,"Cell1403","Batch2","Group2",50276.913399311,"1","1"
"Cell1404","SeuratProject",59626,8252,"Cell1404","Batch2","Group3",59043.4919908799,"1","1"
"Cell1405","SeuratProject",57436,7968,"Cell1405","Batch2","Group3",58258.7543537321,"1","1"
"Cell1406","SeuratProject",68956,8724,"Cell1406","Batch2","Group1",69766.5442565527,"1","1"
"Cell1407","SeuratProject",63094,8334,"Cell1407","Batch2","Group3",62957.0032447197,"1","1"
"Cell1408","SeuratProject",54419,7924,"Cell1408","Batch2","Group2",54709.4672079751,"1","1"
"Cell1409","SeuratProject",61978,8260,"Cell1409","Batch2","Group1",62012.4456045359,"1","1"
"Cell1410","SeuratProject",60567,8213,"Cell1410","Batch2","Group1",60858.8229250723,"1","1"
"Cell1411","SeuratProject",43234,6958,"Cell1411","Batch2","Group1",42952.3525678517,"1","1"
"Cell1412","SeuratProject",63686,8396,"Cell1412","Batch2","Group1",63724.4284556884,"1","1"
"Cell1413","SeuratProject",76384,9082,"Cell1413","Batch2","Group2",76473.4604892634,"1","1"
"Cell1414","SeuratProject",70594,8852,"Cell1414","Batch2","Group1",70849.131686158,"1","1"
"Cell1415","SeuratProject",40550,6824,"Cell1415","Batch2","Group4",40130.0697498549,"1","1"
"Cell1416","SeuratProject",49499,7454,"Cell1416","Batch2","Group4",49440.986739313,"1","1"
"Cell1417","SeuratProject",71014,8815,"Cell1417","Batch2","Group3",70133.9753478354,"1","1"
"Cell1418","SeuratProject",60523,8245,"Cell1418","Batch2","Group2",60112.4711683762,"1","1"
"Cell1419","SeuratProject",41519,6789,"Cell1419","Batch2","Group2",41338.0559152682,"1","1"
"Cell1420","SeuratProject",46124,7309,"Cell1420","Batch2","Group3",45465.5036641538,"1","1"
"Cell1421","SeuratProject",62580,8444,"Cell1421","Batch2","Group2",62725.7830434335,"1","1"
"Cell1422","SeuratProject",65065,8558,"Cell1422","Batch2","Group1",65358.1101495293,"1","1"
"Cell1423","SeuratProject",49123,7392,"Cell1423","Batch2","Group1",48866.7276250115,"1","1"
"Cell1424","SeuratProject",64310,8502,"Cell1424","Batch2","Group2",64223.145060699,"1","1"
"Cell1425","SeuratProject",71242,8840,"Cell1425","Batch2","Group2",71547.7533238922,"1","1"
"Cell1426","SeuratProject",67081,8674,"Cell1426","Batch2","Group2",66947.9966409754,"1","1"
"Cell1427","SeuratProject",51898,7513,"Cell1427","Batch2","Group3",51587.41267897,"1","1"
"Cell1428","SeuratProject",59103,8188,"Cell1428","Batch2","Group1",58999.8038593096,"1","1"
"Cell1429","SeuratProject",63132,8322,"Cell1429","Batch2","Group1",63056.7749267778,"1","1"
"Cell1430","SeuratProject",45716,7188,"Cell1430","Batch2","Group2",45968.5950919236,"1","1"
"Cell1431","SeuratProject",81252,9309,"Cell1431","Batch2","Group4",81367.2332731539,"1","1"
"Cell1432","SeuratProject",61208,8264,"Cell1432","Batch2","Group4",61472.0410622134,"1","1"
"Cell1433","SeuratProject",51211,7593,"Cell1433","Batch2","Group2",50673.8605664683,"1","1"
"Cell1434","SeuratProject",65275,8493,"Cell1434","Batch2","Group1",65245.9896857072,"1","1"
"Cell1435","SeuratProject",51441,7656,"Cell1435","Batch2","Group2",51281.0827082925,"1","1"
"Cell1436","SeuratProject",67852,8584,"Cell1436","Batch2","Group2",67869.6583859871,"1","1"
"Cell1437","SeuratProject",80244,9339,"Cell1437","Batch2","Group3",80724.5230422812,"1","1"
"Cell1438","SeuratProject",59596,8254,"Cell1438","Batch2","Group1",60058.475060816,"1","1"
"Cell1439","SeuratProject",55056,7914,"Cell1439","Batch2","Group3",55137.0143133139,"1","1"
"Cell1440","SeuratProject",98705,10190,"Cell1440","Batch2","Group1",99200.0588683817,"1","1"
"Cell1441","SeuratProject",65408,8484,"Cell1441","Batch2","Group4",65150.5491617783,"1","1"
"Cell1442","SeuratProject",63844,8407,"Cell1442","Batch2","Group4",63751.1372078896,"1","1"
"Cell1443","SeuratProject",73915,8915,"Cell1443","Batch2","Group1",73951.0489455053,"1","1"
"Cell1444","SeuratProject",47031,7314,"Cell1444","Batch2","Group1",47118.3496337194,"1","1"
"Cell1445","SeuratProject",70564,8806,"Cell1445","Batch2","Group1",70832.6319404602,"1","1"
"Cell1446","SeuratProject",47968,7304,"Cell1446","Batch2","Group1",47618.7714656695,"1","1"
"Cell1447","SeuratProject",66309,8623,"Cell1447","Batch2","Group3",66906.4765459012,"1","1"
"Cell1448","SeuratProject",48618,7441,"Cell1448","Batch2","Group1",48782.0167519295,"1","1"
"Cell1449","SeuratProject",84144,9510,"Cell1449","Batch2","Group1",83651.3587661848,"1","1"
"Cell1450","SeuratProject",82575,9437,"Cell1450","Batch2","Group3",82363.7158113982,"1","1"
"Cell1451","SeuratProject",50125,7560,"Cell1451","Batch2","Group3",50559.9251627487,"1","1"
"Cell1452","SeuratProject",71489,8888,"Cell1452","Batch2","Group1",70825.4604025462,"1","1"
"Cell1453","SeuratProject",62738,8352,"Cell1453","Batch2","Group3",62974.7107638353,"1","1"
"Cell1454","SeuratProject",70219,8809,"Cell1454","Batch2","Group2",70451.1072864039,"1","1"
"Cell1455","SeuratProject",57853,8060,"Cell1455","Batch2","Group1",58170.6215004168,"1","1"
"Cell1456","SeuratProject",87396,9689,"Cell1456","Batch2","Group2",88192.8233849649,"1","1"
"Cell1457","SeuratProject",52029,7609,"Cell1457","Batch2","Group2",52167.5384281756,"1","1"
"Cell1458","SeuratProject",54332,7889,"Cell1458","Batch2","Group3",54721.2452650514,"1","1"
"Cell1459","SeuratProject",48845,7464,"Cell1459","Batch2","Group3",49885.0866442535,"1","1"
"Cell1460","SeuratProject",54924,7881,"Cell1460","Batch2","Group1",55731.4987220934,"1","1"
"Cell1461","SeuratProject",61118,8304,"Cell1461","Batch2","Group1",60970.8844767114,"1","1"
"Cell1462","SeuratProject",55777,7977,"Cell1462","Batch2","Group1",55270.786388985,"1","1"
"Cell1463","SeuratProject",45448,7215,"Cell1463","Batch2","Group2",45330.5100062528,"1","1"
"Cell1464","SeuratProject",40546,6716,"Cell1464","Batch2","Group1",40217.9472482943,"1","1"
"Cell1465","SeuratProject",70262,8742,"Cell1465","Batch2","Group1",69938.1928322643,"1","1"
"Cell1466","SeuratProject",109125,10449,"Cell1466","Batch2","Group1",108623.891799399,"1","1"
"Cell1467","SeuratProject",76072,9099,"Cell1467","Batch2","Group2",75333.9888630597,"1","1"
"Cell1468","SeuratProject",65500,8478,"Cell1468","Batch2","Group1",65629.7343919876,"1","1"
"Cell1469","SeuratProject",56655,8001,"Cell1469","Batch2","Group1",56731.7544477,"1","1"
"Cell1470","SeuratProject",63554,8326,"Cell1470","Batch2","Group3",63905.9832639185,"1","1"
"Cell1471","SeuratProject",68469,8771,"Cell1471","Batch2","Group4",68700.6115047056,"1","1"
"Cell1472","SeuratProject",69362,8767,"Cell1472","Batch2","Group4",70783.1029184815,"1","1"
"Cell1473","SeuratProject",44136,7069,"Cell1473","Batch2","Group4",44044.9529514734,"1","1"
"Cell1474","SeuratProject",64395,8473,"Cell1474","Batch2","Group1",64452.4392153711,"1","1"
"Cell1475","SeuratProject",52164,7733,"Cell1475","Batch2","Group3",52793.8423804573,"1","1"
"Cell1476","SeuratProject",50333,7500,"Cell1476","Batch2","Group3",50364.0800442347,"1","1"
"Cell1477","SeuratProject",50376,7547,"Cell1477","Batch2","Group3",49322.0588924373,"1","1"
"Cell1478","SeuratProject",41283,6772,"Cell1478","Batch2","Group1",40863.7792862401,"1","1"
"Cell1479","SeuratProject",48530,7447,"Cell1479","Batch2","Group3",49093.2729706727,"1","1"
"Cell1480","SeuratProject",48669,7405,"Cell1480","Batch2","Group1",48902.6692741852,"1","1"
"Cell1481","SeuratProject",47570,7391,"Cell1481","Batch2","Group1",47652.3202803506,"1","1"
"Cell1482","SeuratProject",52662,7744,"Cell1482","Batch2","Group4",52347.0207993797,"1","1"
"Cell1483","SeuratProject",53292,7769,"Cell1483","Batch2","Group3",53530.0741501613,"1","1"
"Cell1484","SeuratProject",80571,9418,"Cell1484","Batch2","Group1",80402.3128758204,"1","1"
"Cell1485","SeuratProject",75236,9074,"Cell1485","Batch2","Group1",76387.6520022385,"1","1"
"Cell1486","SeuratProject",70354,8816,"Cell1486","Batch2","Group3",69758.0451438527,"1","1"
"Cell1487","SeuratProject",81363,9402,"Cell1487","Batch2","Group3",80516.0111616366,"1","1"
"Cell1488","SeuratProject",84711,9472,"Cell1488","Batch2","Group1",84917.0907481202,"1","1"
"Cell1489","SeuratProject",54072,7906,"Cell1489","Batch2","Group3",54467.5342152636,"1","1"
"Cell1490","SeuratProject",66880,8503,"Cell1490","Batch2","Group2",66827.648376847,"1","1"
"Cell1491","SeuratProject",62003,8354,"Cell1491","Batch2","Group2",61147.5375495618,"1","1"
"Cell1492","SeuratProject",58169,8132,"Cell1492","Batch2","Group2",57129.5300325909,"1","1"
"Cell1493","SeuratProject",50000,7584,"Cell1493","Batch2","Group4",49936.7679964836,"1","1"
"Cell1494","SeuratProject",55240,7897,"Cell1494","Batch2","Group2",55215.3746487777,"1","1"
"Cell1495","SeuratProject",56540,8029,"Cell1495","Batch2","Group1",55885.6711290221,"1","1"
"Cell1496","SeuratProject",50941,7556,"Cell1496","Batch2","Group1",50991.949622392,"1","1"
"Cell1497","SeuratProject",48476,7408,"Cell1497","Batch2","Group1",48625.2017047401,"1","1"
"Cell1498","SeuratProject",58080,8026,"Cell1498","Batch2","Group2",58167.8165653991,"1","1"
"Cell1499","SeuratProject",44285,7134,"Cell1499","Batch2","Group4",44754.4186665892,"1","1"
"Cell1500","SeuratProject",54956,7825,"Cell1500","Batch2","Group1",55754.3760422528,"1","1"
"Cell1501","SeuratProject",54996,7847,"Cell1501","Batch2","Group3",55109.1263874999,"1","1"
"Cell1502","SeuratProject",72427,8972,"Cell1502","Batch2","Group1",73137.6139561526,"1","1"
"Cell1503","SeuratProject",57378,7982,"Cell1503","Batch2","Group3",58016.9801971788,"1","1"
